,asin,title,price,imUrl,categories
16080,B008BUAJV6,Enamel Greyhound Topaz Colored Earrings by The Magic Zoo,29.0,http://ecx.images-amazon.com/images/I/41UjF8RWUTL._SY300_.jpg,[['Amazon Fashion']]
16082,B008BUW94G,Marilyn Manson - Oversaturated T-Shirt,17.95,http://ecx.images-amazon.com/images/I/41Ad1GH%2BG-L._SX342_.jpg,[['Amazon Fashion']]
16091,B008C55SFM,Crystal encrusted Jubilee cuff,29.99,http://ecx.images-amazon.com/images/I/41uxLM4zbbL._SX342_.jpg,[['Amazon Fashion']]
16092,B008C55RU8,Oriental Elephant Cuff,25.99,http://ecx.images-amazon.com/images/I/41SisakXQzL._SX342_.jpg,[['Amazon Fashion']]
16095,B008C561XK,Jemila Crystal Necklace,39.99,http://ecx.images-amazon.com/images/I/41pDxkIjceL._SX342_.jpg,[['Amazon Fashion']]
16102,B008CH73Y4,Lace Baby Flower Headbands,9.99,http://ecx.images-amazon.com/images/I/41p-bJ%2BTM0L._SX342_.jpg,[['Amazon Fashion']]
16103,B008CH73ZI,Lace Baby Flower Headbands,9.99,http://ecx.images-amazon.com/images/I/414ypAkPY-L._SX342_.jpg,[['Amazon Fashion']]
16104,B008CHCW18,All Cotton Hot Pink 22&quot; x 22&quot; Paisley Bandanas Biker Scarf,3.0,http://ecx.images-amazon.com/images/I/51ynM9z9T3L._SX342_.jpg,[['Amazon Fashion']]
16107,B008CLF1EY,"Baby Shoes Animal Print with Chiffon Rosette infant booties (3-6 months, Leopard/Black Rosette)",4.21,http://ecx.images-amazon.com/images/I/41hAD3sFXAL._SX342_.jpg,[['Amazon Fashion']]
16108,B008CLF1CQ,"Baby Shoes Animal Print with Chiffon Rosette infant booties (9-12 months, Zebra/Hot Pink Rosette)",4.21,http://ecx.images-amazon.com/images/I/41wFd7%2BJ7JL._SX342_.jpg,[['Amazon Fashion']]
16109,B008CLF1A8,"Baby Shoes Animal Print with Chiffon Rosette infant booties (3-6 months, Zebra/Hot Pink Rosette)",4.21,http://ecx.images-amazon.com/images/I/41wFd7%2BJ7JL._SX342_.jpg,[['Amazon Fashion']]
16110,B008CLF1BM,"Baby Shoes Animal Print with Chiffon Rosette infant booties (0-3 months, Zebra/Hot Pink Rosette)",8.7,http://ecx.images-amazon.com/images/I/41wFd7%2BJ7JL._SX342_.jpg,[['Amazon Fashion']]
16111,B008CLF1E4,"Baby Shoes Animal Print with Chiffon Rosette infant booties (0-3 months, Leopard/Black Rosette)",4.21,http://ecx.images-amazon.com/images/I/41hAD3sFXAL._SX342_.jpg,[['Amazon Fashion']]
16112,B008CLF1D0,"Baby Shoes Animal Print with Chiffon Rosette infant booties (9-12 months, Leopard/Black Rosette)",4.21,http://ecx.images-amazon.com/images/I/41hAD3sFXAL._SX342_.jpg,[['Amazon Fashion']]
16115,B008CM0IO6,BONAMART &reg; Choker Vintage Charm Crystal Rhinestone Faux Pearl Wedding Necklaces and Earring Set for women Bride XL065,15.99,http://ecx.images-amazon.com/images/I/41JxHX1pbmL._SX342_.jpg,[['Amazon Fashion']]
16116,B008CLZYYG,BONAMART &reg; Choker Vintage Charm Crystal Rhinestone Chain Wedding Necklaces and Earring Set for women Bride XL021,12.28,http://ecx.images-amazon.com/images/I/412h7EY1xDL._SX342_.jpg,[['Amazon Fashion']]
16117,B008CPJARY,Frye Logan Antique Pull Up Back Pack,447.5,http://ecx.images-amazon.com/images/I/51t7vKNpdfL._SX342_.jpg,[['Amazon Fashion']]
16123,B008CQCZNE,Ghost Clockwork Orange Rock Band Adult T-Shirt Tee Select Shirt Size: Large,21.2,http://ecx.images-amazon.com/images/I/51QmoFtr7UL._SX342_.jpg,[['Amazon Fashion']]
16124,B008CQCZXY,Ghost Clockwork Orange Rock Band Adult T-Shirt Tee Select Shirt Size: XX-Large,19.65,http://ecx.images-amazon.com/images/I/51QmoFtr7UL._SX342_.jpg,[['Amazon Fashion']]
16125,B008CQCZI4,Ghost Clockwork Orange Rock Band Adult T-Shirt Tee Select Shirt Size: Medium,21.2,http://ecx.images-amazon.com/images/I/51QmoFtr7UL._SX342_.jpg,[['Amazon Fashion']]
16126,B008CQCZT8,Ghost Clockwork Orange Rock Band Adult T-Shirt Tee Select Shirt Size: X-Large,21.2,http://ecx.images-amazon.com/images/I/51QmoFtr7UL._SX342_.jpg,[['Amazon Fashion']]
16128,B008CQVFO4,Iridescent Copper Dipped Holly Decorative Leaf,21.0,http://ecx.images-amazon.com/images/I/41f2vpbCJpL._SY300_.jpg,[['Amazon Fashion']]
16132,B008CT91RO,Punk Style Full Rivet Studded Zipper Shoulder Bag Envelope Shoulder Bag w Chain,15.49,http://ecx.images-amazon.com/images/I/512p08Z4PpL._SX300_.jpg,[['Amazon Fashion']]
16136,B008CY2UB8,Muppets Animal Backpack,10.62,http://ecx.images-amazon.com/images/I/51VAe1UetUL._SX342_.jpg,[['Amazon Fashion']]
16142,B008D6ZP6M,Stoic Roam Shirt - Long-Sleeve - Men's,79.0,http://ecx.images-amazon.com/images/I/41xXKUR9T0L._SX342_.jpg,[['Amazon Fashion']]
16146,B008DGEGSU,"Green Ropes Steampunk Bracelet Antique Silver Karma Bracelet,infinity Wish Bracelet Adjustable Bracelet S-13",9.59,http://ecx.images-amazon.com/images/I/31td5s7J9OL._SX300_.jpg,[['Amazon Fashion']]
16149,B008DJ9T2A,Sterling Silver April Bfly Butterfly&reg; CZ Birthstone Birthday Birth Stone Pendant W Butterfly Box White W Chain Necklace,24.99,http://ecx.images-amazon.com/images/I/218UOWmDJCL.jpg,[['Amazon Fashion']]
16150,B008DJWFR6,"Rembrandt Sterling Silver Faith, Hope, Charity Charm",20.0,http://ecx.images-amazon.com/images/I/310ISOsIMWL._SY300_.jpg,[['Amazon Fashion']]
16152,B008DL4BSK,Michael Kors Jet Set Multifunction Vanilla Logo PVC Tote,224.99,http://ecx.images-amazon.com/images/I/51SJJp1tviL._SY395_.jpg,[['Amazon Fashion']]
16154,B008DM3OFU,Nasty Pig Rubber Jock Strap - Yellow,34.95,http://ecx.images-amazon.com/images/I/51mSPSjlpdL._SX342_.jpg,[['Amazon Fashion']]
16155,B008DMD2NY,Velvety Silk Shell by Royal Silk - 100% Corded Silk - 10 Colors,45.0,http://ecx.images-amazon.com/images/I/41ayPCS6-bL._SY445_.jpg,[['Amazon Fashion']]
16157,B008DMCX70,Velvety Silk Shell by Royal Silk - 100% Corded Silk - 10 Colors,45.0,http://ecx.images-amazon.com/images/I/416Jn2i-QqL._SY445_.jpg,[['Amazon Fashion']]
16161,B008DUS1AA,Pewter Dachshund Keychain by The Magic Zoo,15.0,http://ecx.images-amazon.com/images/I/41yZO3oI-AL._SY300_.jpg,[['Amazon Fashion']]
16163,B008DW3WJ8,"Crossdressing Hiding Gaff Panty Nude Lycra. Crossdresser, Transgender",22.0,http://ecx.images-amazon.com/images/I/31YjqPgdj4L._SX342_.jpg,[['Amazon Fashion']]
16165,B008DX2H2U,Converse Clocked II Watch - VR030,64.99,http://ecx.images-amazon.com/images/I/41zb6CJNCaL._SY300_.jpg,[['Amazon Fashion']]
16170,B008E00BLQ,"Brinley Co Rhodium-plated Brass Champagne Solitaire Cubic Zirconia Eternity Ring, sizes 5,6,7,8,9",8.99,http://ecx.images-amazon.com/images/I/41ghqjqlSRL._SY300_.jpg,[['Amazon Fashion']]
16171,B008E00GDY,"Brinley Co Rhodium-plated Brass Black Cushion-cut Cubic Zirconia Ring, sizes 5,6,7,8,9",9.99,http://ecx.images-amazon.com/images/I/41DHCoym%2BfL._SY300_.jpg,[['Amazon Fashion']]
16175,B008E0BZXO,Mozambique Garnet/Amethyst/Blue Topaz &amp; Cubic Zirconia 3 Stackable Rings Set,31.91,http://ecx.images-amazon.com/images/I/51ZXWaNxsxL._SY300_.jpg,[['Amazon Fashion']]
16177,B008E6KYDA,Jones New York Women's Plus-Size Button Front Pant,94.0,http://ecx.images-amazon.com/images/I/31tfeS8oImL._SX342_.jpg,[['Amazon Fashion']]
16188,B008EHO2DC,Magnificent Baby Unisex-Baby Infant Smart Mittens,13.95,http://ecx.images-amazon.com/images/I/41ZAcUQPRWL._SY445_.jpg,[['Amazon Fashion']]
16189,B008EHO1G0,Magnificent Baby Unisex-Baby Infant Mocha Bear Mittens,13.95,http://ecx.images-amazon.com/images/I/51kGKJKim0L._SX342_.jpg,[['Amazon Fashion']]
16190,B008EHO1IS,Magnificent Baby Unisex-Baby Infant Mocha Bear Mittens,13.95,http://ecx.images-amazon.com/images/I/51kGKJKim0L._SX342_.jpg,[['Amazon Fashion']]
16191,B008EHO3L8,Magnificent Baby Unisex-Baby Infant Smart Mittens,13.95,http://ecx.images-amazon.com/images/I/41ZAcUQPRWL._SY445_.jpg,[['Amazon Fashion']]
16192,B008EHO3I6,Magnificent Baby Unisex-Baby Infant Smart Mittens,13.95,http://ecx.images-amazon.com/images/I/41ZAcUQPRWL._SY445_.jpg,[['Amazon Fashion']]
16194,B008EHO3HC,Magnificent Baby Unisex-Baby Infant Smart Mittens,13.95,http://ecx.images-amazon.com/images/I/41ZAcUQPRWL._SY445_.jpg,[['Amazon Fashion']]
16195,B008EHO1II,Magnificent Baby Unisex-Baby Infant Mocha Bear Mittens,13.95,http://ecx.images-amazon.com/images/I/51kGKJKim0L._SX342_.jpg,[['Amazon Fashion']]
16196,B008EHV69K,Disney Princess Cinderella Feature Light-Up Dress (4-6x),25.7,http://ecx.images-amazon.com/images/I/41dpelRreTL._SY445_.jpg,[['Amazon Fashion']]
16203,B008EKZE18,Nickel Free Black Studded Belt,26.95,http://ecx.images-amazon.com/images/I/416%2BV-drQyL._SX395_.jpg,[['Amazon Fashion']]
16204,B008EKZE9A,Nickel Free Black Studded Belt,26.95,http://ecx.images-amazon.com/images/I/416%2BV-drQyL._SX395_.jpg,[['Amazon Fashion']]
16206,B008EKZQL6,Nickel Free Child's Black Belt,19.95,http://ecx.images-amazon.com/images/I/41fXCrYobrL._SX395_.jpg,[['Amazon Fashion']]
16210,B008EMA1R8,Divine Beads - forget me not angel Handmade Snap Clasp Leather Green Charm Bracelet - Complete with 15 Green Co-ordinated charms Ready to Wear by Divine Beads,20.0,http://ecx.images-amazon.com/images/I/51SZU92F7TL._SY300_.jpg,[['Amazon Fashion']]
16216,B008EPIMX0,Multiband Radio Clock G-shock G Shock Sky Cockpit Cockpit Tough Solar Watch Sky [Casio] Casio 6 Gw-a1000d-1ajf Men [Japan Imports],490.0,http://ecx.images-amazon.com/images/I/51rl-K1CCbL._SY300_.jpg,[['Amazon Fashion']]
16225,B008F24NAS,Stainless Steel 18 Inch 1.5mm Box Neck Chain Necklace,5.99,http://ecx.images-amazon.com/images/I/31j7L6HMM4L._SY300_.jpg,[['Amazon Fashion']]
16229,B008F6GL4U,Alex Stevens Men's Ribbed V-neck Sweater,24.99,http://ecx.images-amazon.com/images/I/517l3VHp1oL._SX342_.jpg,[['Amazon Fashion']]
16230,B008F8J1AO,New Topbaby Fashion Baby Barefoot Socks Sandals Flower Shoes Toddler Shoes White,4.98,http://ecx.images-amazon.com/images/I/41KQybJ7UQL._SY395_.jpg,[['Amazon Fashion']]
16237,B008FBZG7S,Natural Stone Chinese Han Hero Guan-gong with Knife Amulet Pendant,4.99,http://ecx.images-amazon.com/images/I/51zRn7qmWlL._SY300_.jpg,[['Amazon Fashion']]
16243,B008FMS77I,Mud Pie Unisex-Baby Newborn Faux Suede Bear Boot,29.0,http://ecx.images-amazon.com/images/I/41XBviqwCPL._SX342_.jpg,[['Amazon Fashion']]
16244,B008FMSAES,Mud Pie Unisex-Baby Newborn My First Christmas Bib,12.25,http://ecx.images-amazon.com/images/I/51vkMc7DfFL._SX342_.jpg,[['Amazon Fashion']]
16247,B008FR6AKY,Ladies Chevy Camaro T-shirt I Heart My Camaro-xl,24.99,http://ecx.images-amazon.com/images/I/41EtkpCaRoL._SX342_.jpg,[['Amazon Fashion']]
16255,B008FVODH2,Mud Pie Unisex-Baby Newborn Turkey Bib,9.91,http://ecx.images-amazon.com/images/I/51qPpBAeNXL._SX342_.jpg,[['Amazon Fashion']]
16257,B008FVRIDS,Retreez Tartan Plaid Patterns Woven Microfiber Skinny Tie - Various Colors,9.99,http://ecx.images-amazon.com/images/I/31e%2BrYbKi9L._SY445_.jpg,[['Amazon Fashion']]
16260,B008FXSXQC,PattyBoutik Flattering Long Sleeve Light Knit Bolero Shrug Cardigan,29.99,http://ecx.images-amazon.com/images/I/41FaV0eFXjL._SX342_.jpg,[['Amazon Fashion']]
16268,B008G3NXHA,Juniors T-Shirt -The Beatles - Standing Group,21.99,http://ecx.images-amazon.com/images/I/41N4EKDoSGL._SX342_.jpg,[['Amazon Fashion']]
16272,B008G48OVY,Machinist Steampunk Goggles,19.95,http://ecx.images-amazon.com/images/I/41mLp-QH6bL._SX342_.jpg,[['Amazon Fashion']]
16277,B008G6LJD2,Forplay Women's Zip Front Jumpsuit,34.99,http://ecx.images-amazon.com/images/I/31Hcb14KA%2BL._SY445_.jpg,[['Amazon Fashion']]
16278,B008G6LL30,Forplay Women's Zip Front Jumpsuit,34.99,http://ecx.images-amazon.com/images/I/31Hcb14KA%2BL._SY445_.jpg,[['Amazon Fashion']]
16279,B008G6LJXW,Forplay Women's Zip Front Jumpsuit,34.99,http://ecx.images-amazon.com/images/I/31Hcb14KA%2BL._SY445_.jpg,[['Amazon Fashion']]
16282,B008GNIZSM,(2 pair) Retro Risky Business Blues Brothers Wayfarers Sunglasses with Black Frame,5.95,http://ecx.images-amazon.com/images/I/41H7CLSB93L._SX342_.jpg,[['Amazon Fashion']]
16283,B008GNJY8C,T-Shirt - Doctor Who - Bow Ties Are Cool,17.95,http://ecx.images-amazon.com/images/I/41hqv-PwhFL._SX342_.jpg,[['Amazon Fashion']]
16284,B008GNJYM8,T-Shirt - Dr. Who - Bow Ties Are Cool,23.98,http://ecx.images-amazon.com/images/I/41hqv-PwhFL._SX342_.jpg,[['Amazon Fashion']]
16285,B008GOVIEY,MUSIC LEGS 56043 Seductive peek-a-boo baby doll,21.2,http://ecx.images-amazon.com/images/I/51Zhd8xZCUL._SY445_.jpg,[['Amazon Fashion']]
16287,B008GSVZ1Q,Bambuzik 100% Organic Bamboo Baby Beanie,5.99,http://ecx.images-amazon.com/images/I/31z7TDDV13L._SX342_.jpg,[['Amazon Fashion']]
16288,B008GTOQ2K,Mud Pie Baby Boys Footed Pajamas Sleeper,31.99,http://ecx.images-amazon.com/images/I/51kYQSZW9PL._SY445_.jpg,[['Amazon Fashion']]
16294,B008GWQKJY,Brinley Co Silvertone and Black Base Metal Triple Strand Mesh Chain Fashion Necklace,4.99,http://ecx.images-amazon.com/images/I/41iGNVcIYBL._SY300_.jpg,[['Amazon Fashion']]
16295,B008GWQK4E,Brinley Co Metallic Blue Crystal with Large Black Pear-cut Crystal Necklace,4.99,http://ecx.images-amazon.com/images/I/31JxlNAkuWL._SY300_.jpg,[['Amazon Fashion']]
16298,B008H4I6AM,"ZaZa Bridal White, Black &amp; Ivory Nylon Formal Women's Gloves",7.99,http://ecx.images-amazon.com/images/I/314VQxZPjGL._SX342_.jpg,[['Amazon Fashion']]
16299,B008H4VC6W,X LOOP KID'S Eyewear BIKER Style BLACK FRAME BLACK LENS Sunglasses,7.95,http://ecx.images-amazon.com/images/I/31UV1SyyT2L._SX342_.jpg,[['Amazon Fashion']]
16309,B008HDH3V6,Cloris Murphy Womens Brazilian Bikini Top&amp; Scrunch Butt Swimwear BN601 M Leopard,22.99,http://ecx.images-amazon.com/images/I/51AXgH-B2FL._SY445_.jpg,[['Amazon Fashion']]
16312,B008HGYKU0,"Stephen Joseph Go Go Backpack, Classic Lunchbox, Stainless Steel Bottle Set",49.99,http://ecx.images-amazon.com/images/I/41fMWWoJJBL._SX342_.jpg,[['Amazon Fashion']]
16321,B008HTFDQM,Ken Cole Reaction Sunglasses - KC 1090 / Frame: Gunmetal and Black Lens: Gray Gradient,39.0,http://ecx.images-amazon.com/images/I/21rt733ssfL.jpg,[['Amazon Fashion']]
16325,B008HX4D64,"Top Value Jewelry - Men Tungsten Wedding Band, His Tungsten Carbide Ring, Infinity Lucky Ring in Chrome Color, Men 8MM (size 8-15) - Half Sizes Available",24.99,http://ecx.images-amazon.com/images/I/41IFqkdEAqL._SY300_.jpg,[['Amazon Fashion']]
16326,B008HXHTQ0,"Top Value Jewelry - Women Tungsten Wedding Band, Her Tungsten Carbide Ring, Infinity Lucky Ring in Chrome Color, Women 6MM (size 5-8) - Half Sizes Available",24.99,http://ecx.images-amazon.com/images/I/41Tbx2YvfdL._SY300_.jpg,[['Amazon Fashion']]
16329,B008I34W8M,Walls Men's Hunting Pants W/ Belt Realtree All Purpose,31.58,http://ecx.images-amazon.com/images/I/41m1zfp5MnL._SY300_.jpg,[['Amazon Fashion']]
16330,B008I34XEA,Walls Men's Hunting Pants W/ Belt Realtree All Purpose,31.58,http://ecx.images-amazon.com/images/I/41m1zfp5MnL._SY300_.jpg,[['Amazon Fashion']]
16331,B008I34XAY,Walls Men's Hunting Pants W/ Belt Realtree All Purpose,31.58,http://ecx.images-amazon.com/images/I/41m1zfp5MnL._SY300_.jpg,[['Amazon Fashion']]
16333,B008I5SEGQ,"Set Of 8 Plastic Hair Clips Barrettes, in Assorted with Silver Finish",5.99,http://ecx.images-amazon.com/images/I/4195V5ogt6L._SY300_.jpg,[['Amazon Fashion']]
16337,B008IDAIKI,1/4 (0.21-0.27) Cts of 6x3 mm AA Marquise Chrome Diopside ( 1 pc ) Loose Gemstone,10.47,http://ecx.images-amazon.com/images/I/31WznpcnMUL._SY300_.jpg,[['Amazon Fashion']]
16341,B008IQZ7OM,Gusti Genuine Leather Wallet Money Purse Portemonnaie Vintage Unisex A11,29.99,http://ecx.images-amazon.com/images/I/417BL0IMABL._SY395_.jpg,[['Amazon Fashion']]
16342,B008IRV6SM,Colosseum Infant's Sunshine Dress OSU Dress Hot Pink,9.97,http://ecx.images-amazon.com/images/I/31z4IW1RNkL._SX342_.jpg,[['Amazon Fashion']]
16346,B008J2O2QY,Puma Faas 200 Digital Dial Black Silicone Unisex Watch PU910931001,39.68,http://ecx.images-amazon.com/images/I/41FoLmnzRaL._SY300_.jpg,[['Amazon Fashion']]
16349,B008J7AVXM,Hip Hop 50s Shop Adult 3 Piece Accessories,15.99,http://ecx.images-amazon.com/images/I/41qpFInRaOL._SX342_.jpg,[['Amazon Fashion']]
16350,B008J7B668,Hip Hop 50s Shop Child 3 Piece Accessories,15.99,http://ecx.images-amazon.com/images/I/4133A98xNeL._SX342_.jpg,[['Amazon Fashion']]
16352,B008JCD6TS,Mud Pie Baby-Girls Infant Cable Knit Zebra Legging,14.51,http://ecx.images-amazon.com/images/I/41GGPW4R0rL._SY445_.jpg,[['Amazon Fashion']]
16357,B008JFVYE4,Corduroy Horse Handbag,19.99,http://ecx.images-amazon.com/images/I/41MRXD4wgaL._SY445_.jpg,[['Amazon Fashion']]
16381,B008JIQYWS,Oakley - Stephen Murray Fuel Cell Sunglasses,139.95,http://ecx.images-amazon.com/images/I/31a8srNsl%2BL._SY395_.jpg,[['Amazon Fashion']]
16385,B008JQSLSK,Men's Soft and Comfortable ROYAL Blue Bikini Swim Suit,16.99,http://ecx.images-amazon.com/images/I/41bX7xY08WL._SX342_.jpg,[['Amazon Fashion']]
16386,B008JQSP04,Men's Soft and Comfortable ROYAL Blue Bikini Swim Suit,16.99,http://ecx.images-amazon.com/images/I/41bX7xY08WL._SX342_.jpg,[['Amazon Fashion']]
16390,B008K0MYD8,BALTIC AMBER AND STERLING SILVER 925 DESIGNER MULTI-COLOURED DRAGONFLY PENDANT JEWELLERY JEWELRY (NO CHAIN),30.15,http://ecx.images-amazon.com/images/I/51A8RCWrEKL._SY300_.jpg,[['Amazon Fashion']]
16391,B008K3HP2A,Baby Clothes Boys Knotted Hat Newborn to 12 Months VARIOUS BLUE DESIGNS,9.99,http://ecx.images-amazon.com/images/I/41YQO6JrVvL._SY300_.jpg,[['Amazon Fashion']]
16394,B008K61VIG,14k White Gold Earring Backs Pair,14.95,http://ecx.images-amazon.com/images/I/31%2BXQr%2B3mrL._SY300_.jpg,[['Amazon Fashion']]
16401,B008K7X4EE,Paul &amp; Taylor Men's Genuine Leather Z-Shape Money Clip Wallet Exterior ID,17.75,http://ecx.images-amazon.com/images/I/31DLHyXUyEL._SX342_.jpg,[['Amazon Fashion']]
16404,B008K9XH62,Vivobarefoot Men's Jay Loafer,99.9,http://ecx.images-amazon.com/images/I/31aZrPF09hL._SX395_.jpg,[['Amazon Fashion']]
16405,B008KAI3T2,tabbisocks Women's &quot;Argyle&quot; Arm Warmers,2.99,http://ecx.images-amazon.com/images/I/41iKdCrvhrL._SX342_.jpg,[['Amazon Fashion']]
16407,B008KARH6C,MJ Boutique's Clear LensGlossy White Wayfarer Glasses FREE POUCH,5.17,http://ecx.images-amazon.com/images/I/216IDz-2GsL.jpg,[['Amazon Fashion']]
16409,B008KFZPWK,Suffer Tribal Wristband Leather Bracelet Handmade Jewelry Women/men`s,3.99,http://ecx.images-amazon.com/images/I/41b1ftKY64L._SX300_.jpg,[['Amazon Fashion']]
16412,B008KKMMWQ,ELLAZHU Womens High Waist Pleated Tapered Harem Leg Ankle Length Jeans Pants Trousers,22.95,http://ecx.images-amazon.com/images/I/41n2NzRhXML._SX342_.jpg,[['Amazon Fashion']]
16415,B008KM76DY,Skeleton Keys Necklace Antique Victorian Clockwork Lock NC49 Steampunk Charm Pendant,22.9,http://ecx.images-amazon.com/images/I/51XOUyNB67L._SY300_.jpg,[['Amazon Fashion']]
16418,B008KNVB6Q,"Otium 20701BLK Lady Canvas Top Handle Shoulder Bag,Garment Washed Black",33.99,http://ecx.images-amazon.com/images/I/41AAXAgDUfL._SX395_.jpg,[['Amazon Fashion']]
16423,B008KP5C64,Cars Red Footie Pajamas for Toddlers and Boys,16.99,http://ecx.images-amazon.com/images/I/51SxhPf8FML._SX342_.jpg,[['Amazon Fashion']]
16424,B008KPABME,Jeweled Horse Sterling Silver &amp; Enamel Dangle Earrings,37.99,http://ecx.images-amazon.com/images/I/41sy9530jKL._SX300_.jpg,[['Amazon Fashion']]
16426,B008KQ6GKO,Disney Parks Limited Release Men's 1928 Watch 1-5/16'' Diameter face (Comes Sealed) - Disney Parks Exclusive &amp; Limited Availability,66.95,http://ecx.images-amazon.com/images/I/41pSmEmuvRL._SY300_.jpg,[['Amazon Fashion']]
16427,B008KRZF32,"WHEN I GROW UP I WANT TO BE IN THE U.S. AIRFORCE - White, Blue or Pink Onesie",13.99,http://ecx.images-amazon.com/images/I/41tIjatWbnL._SX342_.jpg,[['Amazon Fashion']]
16428,B008KX6Z62,mimi POCHI Friends Gamahuchi Silicone Case (Mix),13.0,http://ecx.images-amazon.com/images/I/41iMR%2BdD0YL._SY300_.jpg,[['Amazon Fashion']]
16430,B008L14JJI,Nickelodeon Spongebob Squarepants Yellow Toddler Sandals 5/6-9/10,15.0,http://ecx.images-amazon.com/images/I/41STjd3Z4EL._SX395_.jpg,[['Amazon Fashion']]
16435,B008L4I7U2,Red &amp; Black Two Tone Nerd Wayfarer Glasses Clear Lens 80s Vintage Retro,5.99,http://ecx.images-amazon.com/images/I/31t9s5HxZOL._SX342_.jpg,[['Amazon Fashion']]
16440,B008LE97QU,Black Lace Rectangles - Black Fishnet Pantyhose (Tights),13.99,http://ecx.images-amazon.com/images/I/418HrN9xoAL._SY445_.jpg,[['Amazon Fashion']]
16447,B008LO17XG,Port &amp; Company - Knit Cap (Athletic Oxford),7.95,http://ecx.images-amazon.com/images/I/51JlDCIqFIL._SX342_.jpg,[['Amazon Fashion']]
16448,B008LNZFGC,Port Authority - R-Tek Stretch Fleece Beanie (Black),7.82,http://ecx.images-amazon.com/images/I/41OXYTZuShL._SX342_.jpg,[['Amazon Fashion']]
16449,B008LO1JZW,Port Authority 100% Cotton Beanie-OSFA (Graphite),8.82,http://ecx.images-amazon.com/images/I/51WbdE-vOzL._SX342_.jpg,[['Amazon Fashion']]
16450,B008LO1GQO,Port &amp; Company - Fine Knit Skull Cap with Stripes (Navy/White),7.95,http://ecx.images-amazon.com/images/I/51v%2BqJFc4fL._SX342_.jpg,[['Amazon Fashion']]
16451,B008LO1HHC,Port &amp; Company - Fine Knit Skull Cap with Stripes (Athletic Oxford/Black),7.95,http://ecx.images-amazon.com/images/I/519umkmj2iL._SX342_.jpg,[['Amazon Fashion']]
16454,B008LOLP2E,Port Authority Ladies Long Sleeve Easy Care Shirt-L (White/Light Stone),14.95,http://ecx.images-amazon.com/images/I/41g10PgcloL._SY445_.jpg,[['Amazon Fashion']]
16455,B008LOM56E,Port Authority Ladies Long Sleeve Easy Care Shirt-M (Black/Light Stone),26.39,http://ecx.images-amazon.com/images/I/41cY8PkrIAL._SY445_.jpg,[['Amazon Fashion']]
16459,B008LOLPA6,Port Authority Ladies Long Sleeve Easy Care Shirt-XL (White/Light Stone),22.0,http://ecx.images-amazon.com/images/I/41g10PgcloL._SY445_.jpg,[['Amazon Fashion']]
16460,B008LRRNCM,BONAMART &reg; Infant Boys Girls Baby Summer Toddler PP Bottom Pants Trousers Animal Leggings Free Pattern A005 size 100,8.99,http://ecx.images-amazon.com/images/I/41RnNnBvwnL._SX342_.jpg,[['Amazon Fashion']]
16462,B008LTJ26K,T-Tech by Tumi Luggage Digital Flashlight Clock,27.99,http://ecx.images-amazon.com/images/I/41WzzedC00L._SY445_.jpg,[['Amazon Fashion']]
